PointID,X,Y,SETTLEMENT,CULTIVATION,CONFIDENCE,USERID
31491,38.24482146,8.201810355,1,3,3,640
31491,38.24482146,8.201810355,2,3,2,1066
31491,38.24482146,8.201810355,1,2,3,1222
31491,38.24482146,8.201810355,1,1,3,1153
31492,44.9415096,4.980640523,0,0,3,1222
31492,44.9415096,4.980640523,0,0,3,1153
31493,38.36768819,10.82896209,1,3,3,1153
31493,38.36768819,10.82896209,1,3,3,1222
31494,35.15061987,10.45476188,0,0,3,640
31494,35.15061987,10.45476188,0,0,3,1222
31495,43.66813324,7.03367897,0,0,3,273
31495,43.66813324,7.03367897,0,0,3,179
31500,38.60954127,8.224554511,1,3,3,640
31500,38.60954127,8.224554511,1,3,3,1153
31504,43.84996931,5.289782378,0,0,3,640
31504,43.84996931,5.289782378,0,0,3,1222
31505,45.88890223,6.066435851,0,0,3,1222
31505,45.88890223,6.066435851,0,0,3,640
31506,35.55786956,9.538361821,1,3,3,179
31506,35.55786956,9.538361821,0,2,3,273
31506,35.55786956,9.538361821,0,2,3,666
31506,35.55786956,9.538361821,1,2,2,640
31506,35.55786956,9.538361821,0,1,3,1153
31507,37.88254004,14.20205422,0,0,3,179
31507,37.88254004,14.20205422,0,0,3,1153
31508,45.11962344,8.321358688,0,0,2,1192
31508,45.11962344,8.321358688,0,0,3,273
31509,34.39759738,7.585988616,0,0,3,1153
31509,34.39759738,7.585988616,0,0,3,1222
31510,43.28258208,7.751500407,0,1,3,666
31510,43.28258208,7.751500407,0,0,3,1153
31510,43.28258208,7.751500407,0,0,3,179
31510,43.28258208,7.751500407,0,0,3,1153
31512,38.83431118,3.581125218,0,0,3,640
31512,38.83431118,3.581125218,0,0,3,1222
31513,42.13573004,5.490979284,0,0,3,1153
31513,42.13573004,5.490979284,0,0,3,640
31514,35.77775369,9.042748558,0,0,3,640
31514,35.77775369,9.042748558,1,3,3,179
31514,35.77775369,9.042748558,1,2,3,273
31514,35.77775369,9.042748558,1,1,3,1153
31515,38.87366509,6.17204128,0,0,3,1222
31515,38.87366509,6.17204128,0,0,3,640
31516,40.93465095,9.951853451,0,0,3,1222
31516,40.93465095,9.951853451,0,0,3,640
31518,43.42209844,8.168018037,0,0,3,179
31518,43.42209844,8.168018037,0,0,3,273
31518,43.42209844,8.168018037,0,0,3,1153
31519,38.13127166,6.718153265,0,0,3,1153
31519,38.13127166,6.718153265,0,0,3,326
31520,36.87641195,13.59809379,0,0,3,1153
31520,36.87641195,13.59809379,0,0,3,1222
31525,43.1585769,5.122073676,0,0,3,1153
31525,43.1585769,5.122073676,0,0,3,1222
31526,39.52294388,12.16850337,1,1,3,640
31526,39.52294388,12.16850337,1,1,3,1222
31527,38.23593634,5.600808672,0,0,2,326
31527,38.23593634,5.600808672,0,2,3,1153
31527,38.23593634,5.600808672,2,3,3,1192
31527,38.23593634,5.600808672,1,2,3,273
31528,42.32516937,6.648123972,0,0,3,1153
31528,42.32516937,6.648123972,0,0,3,1222
31529,35.48647167,5.806435444,0,0,3,1153
31529,35.48647167,5.806435444,0,0,3,590
31530,40.67379137,7.71359344,0,0,3,640
31530,40.67379137,7.71359344,0,0,3,1222
31531,37.67096307,6.30588128,1,1,3,1153
31531,37.67096307,6.30588128,1,1,1,640
31531,37.67096307,6.30588128,1,2,3,273
31531,37.67096307,6.30588128,0,2,3,179
31532,41.8626114,12.7510734,0,0,3,640
31532,41.8626114,12.7510734,0,0,2,1146
31534,36.72871447,6.547574701,0,0,3,1222
31534,36.72871447,6.547574701,0,0,3,640
31534,36.72871447,6.547574701,0,1,3,273
31536,41.01243109,12.2536865,0,0,3,1153
31536,41.01243109,12.2536865,0,0,3,590
31537,38.42809864,13.0905384,0,0,3,640
31537,38.42809864,13.0905384,0,0,3,1222
31538,40.98562637,10.25600975,0,0,3,1222
31538,40.98562637,10.25600975,0,0,3,640
31538,40.98562637,10.25600975,0,0,3,1153
31539,41.47592208,6.780399647,0,0,3,1153
31539,41.47592208,6.780399647,0,0,3,1222
31540,39.78883802,10.82667663,0,2,3,1153
31540,39.78883802,10.82667663,0,3,3,1222
31540,39.78883802,10.82667663,0,3,3,640
31541,33.94735598,8.337997287,0,0,2,590
31541,33.94735598,8.337997287,0,0,3,1153
31542,41.72604138,11.85146205,0,0,3,640
31542,41.72604138,11.85146205,0,3,3,1153
31542,41.72604138,11.85146205,0,0,3,1222
31543,41.5579631,5.343292542,0,0,3,1153
31543,41.5579631,5.343292542,0,0,3,640
31544,39.42940667,8.857420125,0,0,3,640
31544,39.42940667,8.857420125,0,0,3,1222
31545,34.50045265,10.30076532,0,0,3,666
31545,34.50045265,10.30076532,0,0,3,1146
31546,46.93756179,7.618816023,0,0,3,1222
31546,46.93756179,7.618816023,0,0,3,1153
31547,43.52872039,5.920937282,0,1,3,1153
31547,43.52872039,5.920937282,0,3,3,640
31547,43.52872039,5.920937282,0,3,3,1146
31548,43.87538441,6.194340353,0,0,3,1222
31548,43.87538441,6.194340353,0,0,3,1153
31549,36.6515854,8.37037294,0,0,3,640
31549,36.6515854,8.37037294,0,0,3,1153
31550,41.04651291,12.48695127,0,0,3,1222
31550,41.04651291,12.48695127,0,0,3,640
31551,38.37309361,12.38021781,0,0,3,179
31551,38.37309361,12.38021781,1,1,1,301
31551,38.37309361,12.38021781,2,1,3,1196
31551,38.37309361,12.38021781,0,0,3,273
31552,34.82033471,9.621351135,0,0,3,1222
31552,34.82033471,9.621351135,0,0,3,640
31556,37.11931558,4.955520639,0,0,3,1153
31556,37.11931558,4.955520639,0,0,3,1222
31557,42.31511608,4.924779072,0,3,3,1222
31557,42.31511608,4.924779072,0,0,3,1153
31557,42.31511608,4.924779072,0,0,3,640
31558,37.61612577,7.505663396,0,1,3,1153
31558,37.61612577,7.505663396,0,0,3,640
31558,37.61612577,7.505663396,1,1,3,1222
31559,38.61824481,9.760272698,1,2,3,1153
31559,38.61824481,9.760272698,2,3,3,640
31559,38.61824481,9.760272698,0,0,3,1222
31561,39.14083857,3.98621779,0,0,3,273
31561,39.14083857,3.98621779,0,0,3,640
31562,39.71651024,4.183614652,0,0,3,640
31562,39.71651024,4.183614652,0,0,3,1222
31564,46.21496471,7.252588123,0,0,3,273
31564,46.21496471,7.252588123,0,0,3,1222
31565,47.76130419,7.858490805,0,0,3,179
31565,47.76130419,7.858490805,0,0,2,1192
31567,36.89531975,13.76387244,1,2,1,1146
31567,36.89531975,13.76387244,0,0,3,1153
31567,36.89531975,13.76387244,1,2,2,640
31567,36.89531975,13.76387244,0,2,3,666
31568,41.33873012,8.365883315,0,0,3,1222
31568,41.33873012,8.365883315,0,0,3,640
31569,41.78943644,10.55792258,0,0,3,1153
31569,41.78943644,10.55792258,0,0,3,273
31570,37.88689608,12.23237329,0,0,3,1222
31570,37.88689608,12.23237329,0,0,3,640
31572,36.86769175,9.161635159,1,3,3,640
31572,36.86769175,9.161635159,1,1,3,1153
31572,36.86769175,9.161635159,1,1,3,1222
31576,42.15188872,5.227452573,0,0,3,640
31576,42.15188872,5.227452573,0,0,3,1153
31579,34.46759378,10.02949191,0,0,3,1222
31579,34.46759378,10.02949191,0,0,3,1153
31580,39.92500857,7.451471414,0,0,3,640
31580,39.92500857,7.451471414,0,0,3,1222
31583,35.96497376,5.401065489,0,0,3,1153
31583,35.96497376,5.401065489,0,0,3,1146
31584,45.2882474,5.940573015,0,0,3,1153
31586,39.70085572,6.904221013,0,0,3,640
31586,39.70085572,6.904221013,0,0,3,1222
31588,38.13274765,4.517146953,0,0,3,1222
31588,38.13274765,4.517146953,0,0,3,1153
31592,40.27375431,10.26119418,0,0,3,640
31592,40.27375431,10.26119418,0,0,3,1222
31593,43.59584703,7.041902235,0,0,3,640
31593,43.59584703,7.041902235,0,0,3,1066
31594,36.42818343,8.839089724,0,0,3,1222
31594,36.42818343,8.839089724,0,0,3,1153
31595,39.92426422,11.6417832,0,0,3,1222
31595,39.92426422,11.6417832,0,0,3,1153
31595,39.92426422,11.6417832,0,0,3,640
31596,42.93640367,8.524137186,0,0,3,1222
31596,42.93640367,8.524137186,0,0,3,640
31597,36.73333425,8.432715715,0,0,3,640
31597,36.73333425,8.432715715,1,1,3,179
31597,36.73333425,8.432715715,0,0,3,1153
31599,45.00577741,7.472552287,0,0,3,640
31599,45.00577741,7.472552287,0,0,3,1222
31600,35.58099097,11.59686742,0,0,3,179
31600,35.58099097,11.59686742,0,0,3,8
31604,40.8496232,9.081808981,1,3,3,35
31604,40.8496232,9.081808981,1,3,3,47
31605,34.20184544,9.352314458,0,0,3,1192
31605,34.20184544,9.352314458,0,0,3,179
31606,35.36125471,5.916170375,0,0,3,1222
31606,35.36125471,5.916170375,0,0,3,640
31607,42.36974469,5.126214148,0,0,3,640
31607,42.36974469,5.126214148,0,0,3,1222
31609,39.82948292,7.220408446,1,3,3,179
31609,39.82948292,7.220408446,1,3,3,640
31611,39.25897458,13.36409946,1,2,3,640
31611,39.25897458,13.36409946,1,2,3,1153
31611,39.25897458,13.36409946,1,3,3,1146
31614,43.11295005,5.223838992,0,0,3,1153
31614,43.11295005,5.223838992,0,0,3,640
31614,43.11295005,5.223838992,0,0,3,1222
31617,34.14885381,7.604527196,0,0,3,1153
31617,34.14885381,7.604527196,0,0,3,1222
31618,42.71241877,8.849270852,0,0,3,1153
31618,42.71241877,8.849270852,0,0,3,1222
31619,43.97428464,8.224988935,0,0,3,1153
31619,43.97428464,8.224988935,0,0,3,179
31620,39.91525166,13.27816541,0,0,3,273
31620,39.91525166,13.27816541,0,0,3,590
31621,41.87994292,4.791810579,0,0,2,47
31621,41.87994292,4.791810579,0,0,3,1196
31622,37.09352911,7.274762622,0,0,3,640
31622,37.09352911,7.274762622,0,0,3,1222
31625,42.25833459,8.728437047,0,0,3,1066
31625,42.25833459,8.728437047,0,0,3,1153
31625,42.25833459,8.728437047,0,0,3,666
31626,45.66619846,6.917511762,0,0,3,1222
31626,45.66619846,6.917511762,0,0,3,640
31629,39.60646215,8.435468376,0,0,3,640
31629,39.60646215,8.435468376,0,0,3,1222
31632,45.58436604,6.83848186,0,0,3,1222
31632,45.58436604,6.83848186,0,0,3,640
31633,41.97775472,9.637329537,1,1,1,590
31633,41.97775472,9.637329537,0,2,3,666
31633,41.97775472,9.637329537,0,0,3,1153
31633,41.97775472,9.637329537,0,1,3,1146
31634,36.5525662,9.658476595,0,2,3,640
31634,36.5525662,9.658476595,0,0,3,1222
31634,36.5525662,9.658476595,1,3,3,1066
31634,36.5525662,9.658476595,1,0,3,1153
31635,35.23612137,10.11389843,0,0,3,1153
31635,35.23612137,10.11389843,0,0,3,640
31635,35.23612137,10.11389843,0,0,3,1222
31636,35.31713122,6.330478056,0,0,3,1222
31636,35.31713122,6.330478056,0,0,3,1153
31637,37.7239031,9.557694697,0,0,3,1222
31637,37.7239031,9.557694697,0,0,3,1153
31638,42.97370903,7.73391578,0,0,3,1153
31638,42.97370903,7.73391578,0,0,3,640
31639,38.76238922,13.98690725,0,0,3,1153
31639,38.76238922,13.98690725,1,3,3,179
31639,38.76238922,13.98690725,1,3,3,640
31640,34.54042387,8.110866112,0,0,3,1222
31640,34.54042387,8.110866112,0,0,3,1153
31642,39.32175472,12.65533107,1,1,3,640
31642,39.32175472,12.65533107,0,0,3,1222
31642,39.32175472,12.65533107,1,1,3,1153
31644,43.0672287,9.556145791,0,0,3,1153
31644,43.0672287,9.556145791,0,1,3,1222
31645,35.55243273,8.105760297,1,2,3,590
31645,35.55243273,8.105760297,1,3,2,1193
31645,35.55243273,8.105760297,1,2,3,179
31646,35.80510282,11.3910637,0,0,3,1222
31646,35.80510282,11.3910637,0,0,3,1153
31647,40.14691935,12.47147847,0,0,3,1125
31647,40.14691935,12.47147847,0,0,3,1153
31647,40.14691935,12.47147847,0,0,3,640
31648,39.11780181,5.790883922,0,0,3,640
31648,39.11780181,5.790883922,0,0,3,1222
31649,39.21674085,5.095206786,0,0,3,273
31649,39.21674085,5.095206786,0,0,3,1153
31649,39.21674085,5.095206786,0,0,3,1153
31649,39.21674085,5.095206786,0,0,3,1153
31649,39.21674085,5.095206786,0,0,3,1153
31649,39.21674085,5.095206786,0,0,3,640
31649,39.21674085,5.095206786,0,0,3,1153
31650,42.64885499,8.484736796,0,0,3,1222
31650,42.64885499,8.484736796,0,0,3,1153
31652,42.39067778,7.294938236,0,0,3,666
31652,42.39067778,7.294938236,0,0,3,1153
31653,37.23754106,6.862451573,0,0,3,1222
31653,37.23754106,6.862451573,0,0,3,640
31654,39.70268348,6.876677842,0,0,3,1153
31654,39.70268348,6.876677842,0,0,3,179
31657,37.90025842,6.873174021,1,3,3,273
31657,37.90025842,6.873174021,2,3,3,179
31657,37.90025842,6.873174021,1,3,3,301
31658,39.06083876,14.47814101,1,2,2,640
31658,39.06083876,14.47814101,1,2,2,1066
31658,39.06083876,14.47814101,0,2,3,1153
31658,39.06083876,14.47814101,0,0,3,1222
31660,42.73511735,7.584613411,0,0,3,179
31660,42.73511735,7.584613411,0,0,3,1153
31662,39.73648076,5.375797911,0,1,3,1222
31662,39.73648076,5.375797911,0,2,3,640
31662,39.73648076,5.375797911,0,0,3,1153
31663,35.3116352,9.449691748,1,2,3,1222
31663,35.3116352,9.449691748,1,3,3,640
31663,35.3116352,9.449691748,1,1,3,1153
31665,35.58033695,7.434756758,0,0,3,640
31665,35.58033695,7.434756758,0,0,3,1222
31667,33.88970783,7.641204936,0,0,1,590
31667,33.88970783,7.641204936,0,0,3,273
31667,33.88970783,7.641204936,0,0,3,1153
31668,36.07944162,10.45192714,0,0,3,640
31668,36.07944162,10.45192714,0,0,3,1222
31669,37.92572319,7.883874476,1,1,3,1222
31669,37.92572319,7.883874476,1,1,3,1153
31672,36.95261887,7.003983919,0,0,3,1153
31672,36.95261887,7.003983919,1,0,3,666
31672,36.95261887,7.003983919,0,0,3,640
31674,41.07876631,10.77397219,0,0,3,640
31674,41.07876631,10.77397219,0,0,3,179
31676,45.46731745,5.926872968,0,0,3,1153
31680,36.23828134,11.50312602,0,0,3,1222
31680,36.23828134,11.50312602,0,0,3,1153
31681,36.74649166,13.69666336,0,0,3,640
31681,36.74649166,13.69666336,0,0,3,1222
31683,40.74965526,9.91973653,0,0,3,1222
31683,40.74965526,9.91973653,0,0,3,640
31684,39.03157639,10.88346788,1,2,2,1146
31684,39.03157639,10.88346788,1,1,3,273
31684,39.03157639,10.88346788,1,1,2,640
31684,39.03157639,10.88346788,1,0,3,1153
31685,36.1876783,8.772357479,0,0,3,640
31685,36.1876783,8.772357479,0,0,3,1222
31686,38.2846271,7.518239229,1,3,3,640
31686,38.2846271,7.518239229,1,3,3,1222
31687,34.94661508,6.938141057,0,0,3,640
31687,34.94661508,6.938141057,0,0,3,1222
31688,37.5124749,9.489319848,0,0,3,1153
31688,37.5124749,9.489319848,0,0,3,1222
31689,37.79100399,13.08905463,0,0,3,1153
31689,37.79100399,13.08905463,0,0,3,640
31690,38.99388157,12.89294369,0,0,3,640
31690,38.99388157,12.89294369,0,0,3,1153
31691,36.98050954,5.479289726,0,0,3,179
31691,36.98050954,5.479289726,0,0,3,1153
31694,43.45900845,8.105427076,0,0,3,1153
31694,43.45900845,8.105427076,0,0,3,273
31695,37.34172795,6.733122075,1,1,3,1153
31695,37.34172795,6.733122075,1,1,3,1222
31695,37.34172795,6.733122075,0,0,3,640
31698,43.1272494,4.693997976,0,0,3,1153
31698,43.1272494,4.693997976,0,0,3,1222
31701,43.82706648,8.659176185,0,0,3,1222
31701,43.82706648,8.659176185,0,0,3,1153
31702,38.76368077,8.131076446,1,3,3,1153
31702,38.76368077,8.131076446,1,3,3,640
31705,38.13799492,11.78157415,0,0,3,1222
31705,38.13799492,11.78157415,0,0,3,1153
31709,45.71124327,8.141662131,0,0,3,1222
31709,45.71124327,8.141662131,0,0,3,640
31711,41.66730201,12.43230731,0,0,3,1222
31711,41.66730201,12.43230731,0,0,3,640
31712,39.22144859,8.919038181,1,3,3,640
31712,39.22144859,8.919038181,0,0,3,1222
31712,39.22144859,8.919038181,0,0,3,1153
31713,35.70167994,11.12891263,0,0,3,1222
31713,35.70167994,11.12891263,0,0,3,1153
31715,41.44907295,6.243079367,0,0,3,1222
31715,41.44907295,6.243079367,0,0,3,640
31718,43.94068106,6.423680718,0,0,3,640
31718,43.94068106,6.423680718,0,0,3,1222
31720,43.43595198,5.445474043,0,0,3,640
31720,43.43595198,5.445474043,0,0,3,1222
31722,46.10900539,7.779629988,0,0,3,1222
31722,46.10900539,7.779629988,0,0,3,640
31723,36.00051181,5.122753713,0,0,3,1222
31723,36.00051181,5.122753713,0,0,3,1153
31727,40.25137108,7.468300971,0,0,3,1222
31727,40.25137108,7.468300971,0,0,3,1153
31728,44.29120418,6.880327715,0,0,3,1222
31728,44.29120418,6.880327715,0,0,3,640
31731,41.94365764,4.783862023,0,0,3,1222
31731,41.94365764,4.783862023,0,0,3,640
31732,43.09892315,5.093820747,0,0,3,179
31732,43.09892315,5.093820747,0,0,3,1153
31733,44.54923713,8.660542208,0,0,3,1222
31733,44.54923713,8.660542208,0,0,3,1153
31736,43.14646315,4.893951785,0,0,3,1222
31736,43.14646315,4.893951785,0,0,3,640
31739,38.58187402,5.632878402,0,0,3,1222
31739,38.58187402,5.632878402,0,0,3,1153
31740,34.62827442,9.085350726,0,0,3,1153
31740,34.62827442,9.085350726,0,1,3,590
31740,34.62827442,9.085350726,0,0,3,273
31741,41.35388936,7.549522064,0,0,3,1153
31741,41.35388936,7.549522064,0,0,3,640
31742,39.48072975,10.76628423,0,0,3,1222
31742,39.48072975,10.76628423,0,0,3,640
31743,38.18861354,7.381391329,1,3,3,1153
31743,38.18861354,7.381391329,2,3,3,179
31743,38.18861354,7.381391329,1,3,3,640
31745,40.15022019,12.64120841,0,0,3,640
31745,40.15022019,12.64120841,0,0,3,1222
31746,39.38577753,14.30000757,0,0,3,640
31746,39.38577753,14.30000757,0,0,3,1222
31748,38.89063469,4.261696573,0,0,3,1222
31748,38.89063469,4.261696573,0,0,3,640
31750,38.34365301,7.889980745,1,3,3,273
31750,38.34365301,7.889980745,1,3,3,590
31750,38.34365301,7.889980745,2,3,3,179
31751,38.47410945,5.826480459,0,0,3,1153
31751,38.47410945,5.826480459,0,0,3,1222
31753,35.21065835,10.20204237,0,0,3,1125
31753,35.21065835,10.20204237,0,0,3,640
31754,39.88568071,5.266870405,0,0,3,179
31754,39.88568071,5.266870405,0,0,3,1153
31756,37.22729528,13.53104702,0,0,3,1153
31756,37.22729528,13.53104702,0,0,3,640
31756,37.22729528,13.53104702,0,0,3,179
31758,39.49032374,13.67806859,1,3,2,640
31758,39.49032374,13.67806859,0,0,3,1153
31758,39.49032374,13.67806859,1,2,3,273
31758,39.49032374,13.67806859,0,0,3,1222
31760,36.75083183,13.72803945,1,2,3,273
31760,36.75083183,13.72803945,1,3,3,179
31760,36.75083183,13.72803945,0,1,3,1153
31760,36.75083183,13.72803945,1,3,3,666
31761,39.28790521,8.50201434,2,3,3,640
31761,39.28790521,8.50201434,2,2,3,1153
31761,39.28790521,8.50201434,3,3,3,179
31761,39.28790521,8.50201434,2,1,3,1222
31762,36.19003185,4.858905253,0,0,3,1222
31762,36.19003185,4.858905253,0,0,3,640
31762,36.19003185,4.858905253,0,0,3,1153
31765,41.30633077,6.987252056,0,2,3,1153
31765,41.30633077,6.987252056,0,2,2,640
31766,39.05387702,7.735568576,1,3,3,273
31766,39.05387702,7.735568576,1,3,3,179
31766,39.05387702,7.735568576,2,3,3,1196
31767,40.66803506,13.23367036,0,0,3,1153
31767,40.66803506,13.23367036,0,0,3,640
31769,38.18084858,9.146685076,1,1,3,1222
31769,38.18084858,9.146685076,1,1,3,1153
31769,38.18084858,9.146685076,0,0,3,640
31769,38.18084858,9.146685076,1,3,3,590
31770,38.43622216,14.18931853,0,0,3,666
31770,38.43622216,14.18931853,0,0,3,1153
31771,41.21919044,5.90332732,0,0,3,640
31771,41.21919044,5.90332732,0,0,3,1222
31773,41.79819013,9.254143092,1,2,3,1222
31773,41.79819013,9.254143092,2,3,3,273
31773,41.79819013,9.254143092,2,3,3,640
31773,41.79819013,9.254143092,1,1,3,1153
31774,43.43633895,5.7008959,0,0,3,1222
31774,43.43633895,5.7008959,0,0,3,640
31775,38.4493042,10.09418725,1,2,3,1146
31775,38.4493042,10.09418725,1,1,3,1153
31775,38.4493042,10.09418725,1,2,2,640
31776,40.07393452,14.03882401,0,0,3,640
31776,40.07393452,14.03882401,0,0,3,1222
31778,37.18210218,6.451619897,0,0,3,640
31778,37.18210218,6.451619897,0,0,3,1066
31780,40.32680692,8.262696727,0,0,3,1153
31780,40.32680692,8.262696727,0,0,3,640
31781,41.93738266,5.450540719,0,0,3,1153
31781,41.93738266,5.450540719,0,0,3,179
31782,39.89182556,8.642153199,0,0,3,640
31782,39.89182556,8.642153199,0,0,3,1153
31784,39.76697106,7.943480422,1,1,3,1153
31784,39.76697106,7.943480422,1,1,3,1222
31785,38.74850413,9.717348133,2,3,3,1196
31785,38.74850413,9.717348133,2,3,3,8
31785,38.74850413,9.717348133,1,3,3,179
31786,44.06952737,8.866767834,0,0,3,1066
31786,44.06952737,8.866767834,0,0,3,1222
31787,41.33307947,4.965194822,0,0,3,1153
31787,41.33307947,4.965194822,0,0,3,1222
31790,39.4323849,11.47401247,0,0,3,1153
31790,39.4323849,11.47401247,0,0,3,1222
31791,43.11853633,6.218613951,0,0,3,1153
31791,43.11853633,6.218613951,0,0,3,1222
31795,41.29540028,7.679272979,0,0,3,273
31795,41.29540028,7.679272979,0,0,3,1153
31796,36.84292546,5.637402164,0,0,3,179
31796,36.84292546,5.637402164,0,1,3,273
31796,36.84292546,5.637402164,0,1,3,590
31797,41.76260632,4.645720492,0,0,3,1222
31797,41.76260632,4.645720492,0,0,3,640
31800,44.77237183,7.813032541,0,0,3,590
31800,44.77237183,7.813032541,0,0,3,179
31802,42.54959777,4.751072909,0,0,1,590
31802,42.54959777,4.751072909,0,0,3,179
31803,43.24986742,9.547273838,0,0,3,1153
31803,43.24986742,9.547273838,0,0,3,640
31806,36.26783509,10.39109238,0,0,3,1222
31806,36.26783509,10.39109238,0,0,3,1153
31807,37.30593408,5.473395721,0,0,3,1222
31807,37.30593408,5.473395721,0,2,3,640
31807,37.30593408,5.473395721,0,0,3,1153
31808,44.44891838,7.587476597,0,0,3,1222
31808,44.44891838,7.587476597,0,0,3,640
31810,36.80822487,8.56593973,0,1,3,179
31810,36.80822487,8.56593973,0,1,2,640
31811,37.98188176,8.865629724,1,3,3,47
31811,37.98188176,8.865629724,1,3,3,1125
31814,39.55331466,11.82336488,1,3,3,179
31814,39.55331466,11.82336488,1,3,3,179
31814,39.55331466,11.82336488,1,2,3,8
31816,34.49664329,7.416202522,0,0,3,1153
31816,34.49664329,7.416202522,0,0,3,1222
31821,36.26614247,6.409025926,0,0,3,640
31821,36.26614247,6.409025926,0,0,3,1222
31823,34.58046666,6.744652789,0,0,3,640
31823,34.58046666,6.744652789,0,0,3,1153
31824,35.91062049,4.959176269,0,0,3,1146
31824,35.91062049,4.959176269,0,0,3,1153
31825,47.36168007,7.871213053,0,0,3,640
31825,47.36168007,7.871213053,0,0,3,1222
31826,46.15756978,6.144939494,0,0,3,640
31826,46.15756978,6.144939494,0,0,3,1222
31828,41.08020479,11.86638474,0,0,3,1222
31828,41.08020479,11.86638474,0,0,3,1153
31830,44.36783861,8.424985714,0,0,3,590
31830,44.36783861,8.424985714,0,0,3,1153
31831,38.56020453,10.27083112,0,0,3,1153
31831,38.56020453,10.27083112,0,0,3,640
31832,36.60128977,8.324711991,1,1,3,1153
31832,36.60128977,8.324711991,1,1,3,179
31834,43.0905522,8.936127251,0,2,3,1153
31834,43.0905522,8.936127251,0,3,3,640
31834,43.0905522,8.936127251,0,3,3,273
31834,43.0905522,8.936127251,1,1,3,1222
31835,46.69249277,8.073038834,0,0,3,179
31835,46.69249277,8.073038834,0,0,3,273
31838,44.58436742,5.280637515,0,0,3,640
31838,44.58436742,5.280637515,0,0,3,1222
31839,41.94541478,6.043665258,0,0,3,1153
31839,41.94541478,6.043665258,0,0,3,1222
31840,38.86608925,5.272812854,0,0,3,640
31840,38.86608925,5.272812854,0,0,3,1222
31841,38.11619887,9.295245272,1,1,3,1222
31841,38.11619887,9.295245272,1,1,3,1153
31842,37.44748693,6.721648858,0,0,3,640
31842,37.44748693,6.721648858,1,1,3,1153
31842,37.44748693,6.721648858,1,1,3,1222
31845,39.0315515,11.57614625,1,1,3,1222
31845,39.0315515,11.57614625,1,1,3,1153
31845,39.0315515,11.57614625,1,3,3,640
31846,34.86507896,8.247367281,0,0,3,1222
31846,34.86507896,8.247367281,0,0,3,640
31847,37.39077939,8.330671223,0,1,3,1222
31847,37.39077939,8.330671223,1,3,3,590
31847,37.39077939,8.330671223,1,3,3,640
31848,38.01037527,11.21621745,1,1,3,1222
31848,38.01037527,11.21621745,0,0,3,640
31848,38.01037527,11.21621745,0,0,3,1153
31850,40.54225216,6.842542374,0,0,3,640
31850,40.54225216,6.842542374,0,0,3,1153
31850,40.54225216,6.842542374,0,0,3,1222
31851,41.03170902,5.187157946,0,0,3,640
31851,41.03170902,5.187157946,0,0,3,1153
31852,35.80780358,11.00514305,0,0,3,1153
31852,35.80780358,11.00514305,0,0,3,640
31853,45.64896516,8.149202266,0,0,3,1222
31853,45.64896516,8.149202266,0,0,3,640
31855,43.00857079,10.06962621,0,0,3,1222
31855,43.00857079,10.06962621,0,2,3,640
31855,43.00857079,10.06962621,0,0,3,1153
31857,37.146528,12.15170867,0,0,3,1222
31857,37.146528,12.15170867,0,0,3,273
31858,44.22312599,5.555247273,0,0,3,640
31858,44.22312599,5.555247273,0,0,3,1222
31861,35.28980588,10.26098653,0,0,3,640
31861,35.28980588,10.26098653,0,0,3,1222
31862,36.31730802,12.7998997,0,0,3,640
31862,36.31730802,12.7998997,0,0,3,1153
31863,38.27146332,3.698975453,0,0,3,666
31863,38.27146332,3.698975453,0,0,3,640
31864,38.89867372,6.745570679,0,0,3,640
31864,38.89867372,6.745570679,0,0,3,1222
31865,37.29684952,6.198426169,0,0,3,1222
31865,37.29684952,6.198426169,1,1,3,1153
31865,37.29684952,6.198426169,0,0,3,640
31866,35.71456853,8.418058194,0,1,3,1153
31866,35.71456853,8.418058194,0,0,3,179
31866,35.71456853,8.418058194,0,0,3,1153
31870,39.17451699,7.153353686,1,3,3,1153
31870,39.17451699,7.153353686,1,3,3,1222
31871,45.18061647,8.587995283,0,0,3,1222
31871,45.18061647,8.587995283,0,0,3,1153
31872,43.94844684,5.47305105,0,0,3,1153
31872,43.94844684,5.47305105,0,0,3,1222
31874,44.89542408,8.052600272,0,0,3,1222
31874,44.89542408,8.052600272,0,0,3,640
31876,37.79435582,8.104588506,1,3,3,640
31876,37.79435582,8.104588506,1,1,3,1153
31876,37.79435582,8.104588506,1,1,3,1222
31878,34.29062965,8.268163082,0,0,3,640
31878,34.29062965,8.268163082,0,0,3,1222
31879,36.74225967,7.719984973,1,3,3,1125
31879,36.74225967,7.719984973,1,3,3,179
31881,45.63399291,7.268985502,0,0,3,1153
31881,45.63399291,7.268985502,0,0,3,1222
31882,35.88979845,5.842305961,0,0,3,1153
31882,35.88979845,5.842305961,0,0,3,1222
31884,35.83566618,7.350226456,1,3,3,640
31884,35.83566618,7.350226456,1,1,3,1153
31884,35.83566618,7.350226456,1,2,3,1222
31885,37.4421217,11.64363248,0,0,3,1222
31885,37.4421217,11.64363248,1,1,3,640
31885,37.4421217,11.64363248,1,3,3,1153
31885,37.4421217,11.64363248,1,2,3,1066
31886,37.53403594,5.278794366,0,0,3,640
31886,37.53403594,5.278794366,0,0,3,1222
31887,41.04570882,10.91627997,0,0,3,640
31887,41.04570882,10.91627997,0,0,3,1222
